id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
796,28062002753735,Јасмина,Тодоровић,мушки,20,Београд,22.1.1982.,Кнеза Михаила 179,065/2435574,јасмина_тодоровић44@yahoo.com,66904,28.06.20027-53735,,,37729,активан,
797,18111988876806,Мирољуб,Стојановић,женски,39,Прокупље,16.2.1995.,Кнеза Михаила 70,066/5183171,мирољуб-стојановић@gmail.com,68661,18.11.19888-76806,,,92421,активан,Редован корисник услуга
798,20071990858304,Мирољуб,Радосављевић,мушки,22,Сремска Митровица,28.8.1976.,Николе Тесле 141,061/2390101,мирољуб_радосављевић27@outlook.com,139206,20.07.19908-58304,,,39971,активан,Редован корисник услуга
799,08071990781572,Небојша,Гавриловић,мушки,61,Крушевац,12.6.1982.,Светог Саве 151,064/1034717,небојша_гавриловић22@yahoo.com,65948,08.07.19907-81572,,Пореска управа,24680,активан,
800,11041965760086,Тијана,Ђорђевић,женски,31,Косјерић,16.7.1991.,Николе Тесле 40,060/4184884,тијана_ђорђевић94@eunet.rs,44582,11.04.19657-60086,,,44107,активан,
801,03061998754386,Иван,Васиљевић,женски,26,Косјерић,15.3.1975.,Светог Саве 25,061/7410810,иван.васиљевић8@outlook.com,72903,03.06.19987-54386,688527362,,86999,активан,
802,09041965753791,Ивана,Костић,женски,63,Чачак,9.9.1999.,Булевар револуције 114,063/3831252,ивана.костић75@yahoo.com,229891,09.04.19657-53791,,,34184,активан,Редован корисник услуга
803,13111995780271,Бранислав,Марковић,мушки,42,Горњи Милановац,16.3.1996.,Кружни пут 170,069/4138343,бранислав-марковић@eunet.rs,202657,13.11.19957-80271,306307451,,39962,активан,
804,18121978749001,Борислав,Симић,женски,41,Лесковац,27.10.1995.,Таковска 59,065/6531231,борислав-симић@eunet.rs,202039,18.12.19787-49001,,,30892,активан,
805,08011957898544,Ненад,Васиљевић,женски,35,Бајина Башта,14.5.1972.,Булевар револуције 194,060/6240650,ненад-васиљевић76@outlook.com,95935,08.01.19578-98544,,,43481,активан,
806,02111972845573,Мирослав,Петровић,женски,38,Београд,26.1.1970.,Вука Караџића 105,060/8902151,мирослав_петровић@eunet.rs,89144,02.11.19728-45573,,,20936,неактиван,Редован корисник услуга
807,21021974742362,Биљана,Васић,мушки,55,Чачак,19.11.1976.,Булевар ослобођења 41,069/4619474,биљана_васић9@gmail.com,219751,21.02.19747-42362,,Министарство финансија,21938,активан,Редован корисник услуга
808,22061994761179,Тијана,Павловић,мушки,29,Ариље,21.5.1992.,Душанова 11,069/6654668,тијана-павловић@eunet.rs,185836,22.06.19947-61179,,,12514,активан,
809,05101958846470,Јасмина,Бошковић,мушки,27,Сремска Митровица,9.10.1988.,Цара Лазара 108,069/9344210,јасмина.бошковић@gmail.com,133530,05.10.19588-46470,,,62797,активан,
810,19102002729806,Небојша,Ђорђевић,мушки,67,Лесковац,8.2.1997.,Војводе Мишића 33,061/1571866,небојша.ђорђевић@gmail.com,219217,19.10.20027-29806,,,30444,активан,
811,22111981743157,Биљана,Томић,женски,26,Чачак,2.8.1996.,Николе Тесле 114,061/5587235,биљана_томић@ptt.rs,80917,22.11.19817-43157,,,40348,неактиван,
812,05121955735991,Марија,Михајловић,женски,64,Сомбор,8.3.1970.,Вука Караџића 151,061/8150031,марија-михајловић@gmail.com,125634,05.12.19557-35991,920277751,,93172,активан,
813,25021958890767,Александар,Николић,женски,46,Зрењанин,24.11.1997.,Краља Александра 114,065/3462878,александар_николић47@outlook.com,112659,25.02.19588-90767,649577711,Републички завод за статистику,50060,активан,
814,04022002777902,Иван,Стојановић,женски,63,Ивањица,13.9.1997.,Цара Душана 45,064/6604326,иван_стојановић@gmail.com,42714,04.02.20027-77902,,,26737,активан,Редован корисник услуга
815,19101993811841,Драган,Савић,мушки,66,Нови Сад,25.6.2002.,Михајла Пупина 193,069/1535036,драган_савић93@yahoo.com,99588,19.10.19938-11841,256119949,,58221,активан,
816,04011977765282,Тамара,Гавриловић,мушки,57,Ариље,19.6.2003.,Стевана Сремца 186,065/2169310,тамара_гавриловић86@yahoo.com,133569,04.01.19777-65282,,,95395,активан,Редован корисник услуга
817,25011950714432,Петар,Симић,женски,51,Београд,20.2.1971.,Николе Тесле 152,062/6887725,петар_симић6@gmail.com,104156,25.01.19507-14432,240841259,,10941,активан,
818,24051990863624,Небојша,Николић,женски,29,Крушевац,14.8.1981.,Булевар револуције 31,066/3336791,небојша_николић33@ptt.rs,34912,24.05.19908-63624,,,18628,активан,
819,12071961722081,Милош,Костић,мушки,56,Аранђеловац,1.5.1977.,Вука Караџића 197,069/6735679,милош-костић@eunet.rs,141131,12.07.19617-22081,245017931,,94552,активан,
820,18041971753333,Мирослав,Васић,женски,27,Краљево,14.2.1992.,Гаврила Принципа 39,062/5403289,мирослав_васић@eunet.rs,47444,18.04.19717-53333,,,99681,активан,Редован корисник услуга
821,11121986779671,Миланка,Петровић,женски,62,Сремска Митровица,24.3.1988.,Булевар ослобођења 6,060/8084185,миланка.петровић@yahoo.com,128294,11.12.19867-79671,,,11662,активан,Редован корисник услуга
822,11081988796428,Ђорђе,Петровић,женски,59,Прокупље,3.5.1973.,Вука Караџића 70,069/6644943,ђорђе_петровић@outlook.com,176950,11.08.19887-96428,,,43290,активан,Редован корисник услуга
823,27071976835892,Маја,Павловић,мушки,64,Пирот,20.12.1973.,Стевана Сремца 86,065/8375643,маја.павловић91@gmail.com,91520,27.07.19768-35892,049180370,,16743,неактиван,
824,25031976729943,Мирољуб,Павловић,женски,38,Врање,9.6.1972.,Николе Тесле 170,062/6118589,мирољуб-павловић@eunet.rs,35930,25.03.19767-29943,,,23376,активан,
825,25031968823213,Ивана,Ракић,женски,23,Крушевац,21.8.1975.,Војводе Мишића 72,064/4307523,ивана.ракић17@outlook.com,187927,25.03.19688-23213,,,16212,активан,
826,03121996862236,Јелена,Бошковић,мушки,63,Ужице,23.7.2002.,Таковска 12,064/2758820,јелена-бошковић9@gmail.com,64317,03.12.19968-62236,,,56498,активан,
827,10031978848917,Снежана,Стаменковић,мушки,60,Сремска Митровица,19.1.2005.,Душанова 182,063/3856042,снежана.стаменковић55@yahoo.com,87887,10.03.19788-48917,,Министарство унутрашњих послова,63860,активан,Редован корисник услуга
828,03051952779191,Милена,Стојановић,женски,53,Прокупље,6.4.2004.,Булевар ослобођења 166,063/0897971,милена-стојановић41@outlook.com,57620,03.05.19527-79191,,,88508,активан,Редован корисник услуга
829,13041998823512,Тијана,Стаменковић,женски,21,Панчево,19.9.1976.,Цара Лазара 97,061/8773121,тијана-стаменковић66@gmail.com,72104,13.04.19988-23512,,Министарство здравља,41135,активан,Редован корисник услуга
830,08011972837888,Зоран,Симић,мушки,44,Пожега,7.8.1986.,Цара Душана 102,060/3182521,зоран-симић85@ptt.rs,197635,08.01.19728-37888,,,39921,активан,
831,05112002836340,Зоран,Петровић,женски,29,Зајечар,7.4.2004.,Реск reimска 65,065/5424385,зоран_петровић15@ptt.rs,122370,05.11.20028-36340,,,68056,активан,
832,05101969846065,Марко,Илић,женски,23,Лозница,23.8.2008.,Булевар ослобођења 88,063/3975317,марко-илић@outlook.com,155641,05.10.19698-46065,,Влада Републике Србије,18073,активан,
833,13072002735767,Срђан,Илић,женски,25,Панчево,7.9.1991.,Булевар ослобођења 107,062/3751844,срђан_илић42@yahoo.com,126074,13.07.20027-35767,467298173,,33685,активан,
834,25071960748501,Зоран,Миловановић,мушки,37,Пожаревац,3.5.1977.,Цара Лазара 185,062/5510968,зоран_миловановић@eunet.rs,76497,25.07.19607-48501,423445187,,25413,активан,
835,22071982843572,Мирослав,Вуковић,мушки,66,Пожаревац,8.6.1998.,Гаврила Принципа 150,063/0143167,мирослав-вуковић@ptt.rs,77393,22.07.19828-43572,352726753,,44628,активан,
836,14031998818128,Драган,Филиповић,женски,20,Аранђеловац,21.8.2004.,Цара Лазара 112,060/4028485,драган.филиповић32@outlook.com,147085,14.03.19988-18128,,,41382,неактиван,Редован корисник услуга
837,17011987872518,Мирослав,Јовановић,женски,41,Пожега,13.12.1990.,Краља Александра 162,065/9882073,мирослав-јовановић14@gmail.com,142914,17.01.19878-72518,,,61858,неактиван,
838,05041996866458,Марко,Марковић,мушки,56,Ужице,5.9.2005.,Цара Лазара 62,066/2340849,марко_марковић@yahoo.com,37326,05.04.19968-66458,,,33306,активан,
839,07101964702081,Ђорђе,Антонијевић,женски,29,Вршац,8.4.1984.,Војводе Мишића 106,065/6507902,ђорђе.антонијевић@gmail.com,195419,07.10.19647-02081,,,96977,неактиван,Редован корисник услуга
840,13041986705596,Јасмина,Гавриловић,женски,38,Ваљево,2.6.1986.,Душанова 49,069/5020253,јасмина_гавриловић@eunet.rs,151897,13.04.19867-05596,,Влада Републике Србије,52304,активан,Редован корисник услуга
841,19061978752365,Александар,Матић,мушки,69,Крушевац,28.12.1977.,Његошева 128,062/4123099,александар_матић@outlook.com,45909,19.06.19787-52365,685718825,,49330,неактиван,
842,15121973807020,Милош,Петровић,женски,40,Лозница,18.8.1986.,Таковска 58,064/7361326,милош_петровић@ptt.rs,217251,15.12.19738-07020,929612473,,77506,неактиван,
843,21021982849275,Петар,Илић,мушки,33,Зрењанин,20.6.1986.,Гаврила Принципа 152,061/4380943,петар-илић50@gmail.com,54082,21.02.19828-49275,,Министарство здравља,94697,неактиван,
844,26051991788926,Јелена,Васић,мушки,68,Лозница,23.1.1998.,Реск reimска 75,065/8858763,јелена_васић2@ptt.rs,41061,26.05.19917-88926,,,68994,активан,Редован корисник услуга
845,16111993708125,Никола,Ракић,женски,67,Ивањица,25.11.1985.,Цара Лазара 186,060/3512357,никола_ракић50@gmail.com,97925,16.11.19937-08125,,Агенција за привредне регистре,44418,неактиван,Редован корисник услуга
846,02081978871894,Небојша,Вуковић,женски,55,Ивањица,13.12.1997.,Принца Евгенија 18,066/4325613,небојша-вуковић@yahoo.com,138902,02.08.19788-71894,,,52041,неактиван,
847,26042002734680,Бранислав,Јовановић,мушки,51,Суботица,5.7.2005.,Реск reimска 79,065/1592493,бранислав-јовановић52@outlook.com,158921,26.04.20027-34680,,Агенција за привредне регистре,19217,активан,
848,08041972763990,Небојша,Николић,мушки,44,Лесковац,22.8.2005.,Светог Саве 156,064/9971177,небојша.николић84@yahoo.com,136329,08.04.19727-63990,6308340010,,73047,активан,
849,11121979733899,Мирољуб,Митић,женски,44,Пожаревац,27.9.1979.,Цара Душана 184,063/7659109,мирољуб.митић57@gmail.com,144802,11.12.19797-33899,,,38188,активан,
850,14081956785861,Мирјана,Миловановић,мушки,62,Крушевац,9.9.2000.,Булевар ослобођења 52,065/1573024,мирјана-миловановић@ptt.rs,61815,14.08.19567-85861,,,75585,активан,Редован корисник услуга
851,11061952842560,Небојша,Стојановић,женски,22,Бор,14.5.1975.,Душанова 44,063/4215560,небојша-стојановић@ptt.rs,184659,11.06.19528-42560,,Министарство унутрашњих послова,66880,активан,Редован корисник услуга
852,22091950870316,Небојша,Павловић,мушки,20,Нови Пазар,22.12.2005.,Таковска 16,065/5592430,небојша_павловић98@gmail.com,167146,22.09.19508-70316,,,53177,активан,
853,03051955873244,Мирослав,Тодоровић,женски,63,Ариље,24.10.1977.,Неманињина 22,064/7252972,мирослав.тодоровић@eunet.rs,109799,03.05.19558-73244,3994516310,,65014,неактиван,
854,26121971743364,Ана,Петровић,женски,45,Вршац,10.5.1995.,Булевар ослобођења 156,064/5145658,ана.петровић54@yahoo.com,82230,26.12.19717-43364,,Министарство унутрашњих послова,65335,активан,
855,04021963713673,Милош,Митић,мушки,47,Краљево,15.4.1992.,Принца Евгенија 127,061/1340783,милош_митић@gmail.com,215881,04.02.19637-13673,,,57975,активан,
856,10051974859817,Милош,Стојановић,женски,59,Лучани,26.11.1977.,Стевана Сремца 38,060/5455297,милош.стојановић@ptt.rs,216719,10.05.19748-59817,,,41776,активан,Редован корисник услуга
857,20082000782931,Марко,Илић,женски,67,Вршац,5.7.1995.,Карађорђева 12,063/8331127,марко.илић@gmail.com,58577,20.08.20007-82931,,,88495,активан,Редован корисник услуга
858,16042003762940,Миланка,Вуковић,мушки,59,Крагујевац,12.12.1972.,Кружни пут 40,066/5253278,миланка_вуковић10@gmail.com,53923,16.04.20037-62940,,,18962,активан,Редован корисник услуга
859,10031978831567,Тамара,Драгић,мушки,33,Пожаревац,2.8.1985.,Бранка Радичевића 91,060/2141577,тамара-драгић39@gmail.com,180276,10.03.19788-31567,,,82676,активан,
860,22041976729131,Ђорђе,Радосављевић,мушки,41,Панчево,4.8.1992.,Кружни пут 190,065/9617970,ђорђе-радосављевић@outlook.com,89141,22.04.19767-29131,,,93661,активан,
861,17021996713743,Ненад,Јовановић,мушки,66,Горњи Милановац,1.4.1971.,Јована Цвијића 190,063/1819558,ненад-јовановић68@outlook.com,52199,17.02.19967-13743,379321324,,96303,активан,Редован корисник услуга
862,15071973788874,Марко,Радосављевић,женски,59,Лозница,18.4.1989.,Принца Евгенија 11,063/3407511,марко_радосављевић@gmail.com,182955,15.07.19737-88874,,,87713,неактиван,
863,15111959768436,Драган,Михајловић,женски,22,Пирот,28.1.2006.,Неманињина 110,063/9031891,драган-михајловић66@ptt.rs,34430,15.11.19597-68436,,,35457,активан,
864,23041985773545,Ивана,Гавриловић,женски,44,Нови Сад,16.8.2004.,Неманињина 9,062/9729652,ивана.гавриловић@ptt.rs,37053,23.04.19857-73545,,,13194,активан,
865,24022003761365,Владимир,Вуковић,мушки,50,Крагујевац,21.9.1971.,Кружни пут 133,064/4040663,владимир-вуковић@gmail.com,126906,24.02.20037-61365,462257703,,86780,активан,Редован корисник услуга
866,23051957890438,Мирослав,Михајловић,мушки,31,Прокупље,6.2.1989.,Михајла Пупина 46,065/2073881,мирослав_михајловић50@ptt.rs,134474,23.05.19578-90438,,,22577,неактиван,Редован корисник услуга
867,12011979853693,Небојша,Антонијевић,мушки,54,Зрењанин,17.11.1995.,Милана Топлице 91,069/0276422,небојша.антонијевић14@ptt.rs,136309,12.01.19798-53693,,,47972,неактиван,Редован корисник услуга
868,03061983764170,Милош,Илић,мушки,26,Прокупље,10.6.1992.,Светог Саве 60,064/6291944,милош-илић@ptt.rs,65517,03.06.19837-64170,,,51922,активан,
869,01101985878344,Милена,Савић,женски,36,Ужице,9.2.1976.,Неманињина 183,066/6289362,милена_савић31@yahoo.com,177132,01.10.19858-78344,,,54424,неактиван,
870,12122003705545,Душан,Бошковић,мушки,27,Нови Пазар,18.4.1989.,Војводе Мишића 117,062/4844447,душан_бошковић82@outlook.com,150696,12.12.20037-05545,,,19283,неактиван,
871,02121961876331,Ђорђе,Стаменковић,женски,62,Панчево,25.3.1994.,Принца Евгенија 27,069/7630932,ђорђе_стаменковић61@outlook.com,114260,02.12.19618-76331,915968535,,49469,активан,
872,20081987751204,Марија,Николић,мушки,68,Ивањица,4.6.1991.,Јована Цвијића 126,061/3239220,марија_николић@yahoo.com,164388,20.08.19877-51204,000403588,,86138,активан,
873,19051974879350,Марија,Петровић,мушки,56,Ужице,19.9.2005.,Михајла Пупина 17,065/3741117,марија.петровић73@eunet.rs,227488,19.05.19748-79350,280135599,,93702,активан,
874,07031979777092,Снежана,Миловановић,мушки,68,Панчево,24.5.2007.,Николе Тесле 8,062/8131164,снежана.миловановић18@ptt.rs,209429,07.03.19797-77092,,Министарство просвете,17732,активан,
875,12121964742061,Ана,Савић,женски,68,Панчево,15.11.1983.,Булевар ослобођења 144,062/0569057,ана.савић@gmail.com,107369,12.12.19647-42061,,,48478,неактиван,
876,25011964760998,Владимир,Васиљевић,мушки,27,Зрењанин,17.7.1994.,Принца Евгенија 118,060/7635514,владимир_васиљевић64@ptt.rs,205435,25.01.19647-60998,,Агенција за привредне регистре,54433,активан,
877,10032002774303,Биљана,Драгић,мушки,68,Ваљево,16.6.1975.,Михајла Пупина 40,066/1814778,биљана_драгић19@eunet.rs,72766,10.03.20027-74303,471162823,,17416,активан,
878,01071967726313,Небојша,Савић,женски,27,Ужице,22.10.1982.,Кружни пут 181,062/4230742,небојша.савић@gmail.com,136830,01.07.19677-26313,196521299,,76070,активан,Редован корисник услуга
879,25111990803867,Снежана,Петровић,мушки,22,Сомбор,14.4.1974.,Кнеза Михаила 199,065/3433005,снежана.петровић26@yahoo.com,98407,25.11.19908-03867,634274243,,18836,активан,Редован корисник услуга
880,09021979881771,Бранислав,Марковић,мушки,49,Бајина Башта,4.1.2005.,Гаврила Принципа 8,069/3990216,бранислав.марковић@outlook.com,101856,09.02.19798-81771,890439389,,93066,активан,
881,27051968872987,Марко,Петровић,женски,43,Бајина Башта,7.1.2009.,Душанова 66,066/9201345,марко_петровић26@gmail.com,76343,27.05.19688-72987,,,95174,активан,Редован корисник услуга
882,08061962855550,Гордана,Антонијевић,мушки,46,Чачак,22.7.1980.,Михајла Пупина 120,064/6980114,гордана-антонијевић49@ptt.rs,109561,08.06.19628-55550,,,53823,активан,
883,01031973781591,Петар,Ђорђевић,мушки,43,Шабац,3.10.1993.,Булевар ослобођења 39,062/2398818,петар-ђорђевић25@yahoo.com,183472,01.03.19737-81591,6777745810,,46941,неактиван,
884,10111965744399,Ненад,Васиљевић,женски,26,Београд,6.7.1973.,Неманињина 145,065/3147771,ненад_васиљевић52@ptt.rs,199292,10.11.19657-44399,,,13140,активан,
885,15041975722311,Младен,Радосављевић,женски,35,Сомбор,26.11.2003.,Јована Цвијића 192,063/5354870,младен.радосављевић@gmail.com,34841,15.04.19757-22311,,Агенција за привредне регистре,39755,активан,
886,19081965883481,Владимир,Вуковић,женски,37,Краљево,27.3.1995.,Гаврила Принципа 66,069/6796430,владимир_вуковић@eunet.rs,112047,19.08.19658-83481,,Народна банка Србије,99999,неактиван,
887,23061986717601,Маја,Симић,женски,61,Лесковац,27.2.1974.,Милана Топлице 97,060/9612034,маја-симић7@gmail.com,153727,23.06.19867-17601,,,35690,активан,Редован корисник услуга
888,28101958789128,Мирослав,Станковић,женски,44,Пирот,1.12.2004.,Михајла Пупина 181,063/4914544,мирослав_станковић@yahoo.com,219260,28.10.19587-89128,,,30890,активан,
889,19071984705357,Иван,Миловановић,женски,68,Зајечар,20.5.2008.,Његошева 37,066/3309616,иван-миловановић@gmail.com,211592,19.07.19847-05357,,,64563,активан,
890,28081962883270,Драган,Јовановић,мушки,41,Вршац,26.3.2004.,Краља Александра 114,065/9111497,драган-јовановић87@outlook.com,217442,28.08.19628-83270,,,45983,активан,
891,05012000841571,Биљана,Вуковић,женски,37,Пожега,16.8.2005.,Вука Караџића 197,061/4952814,биљана_вуковић@eunet.rs,122053,05.01.20008-41571,,,37524,активан,
892,14071979743070,Милош,Васиљевић,мушки,63,Ниш,11.8.1972.,Принца Евгенија 175,062/3742079,милош.васиљевић@yahoo.com,185925,14.07.19797-43070,583635936,,36560,активан,Редован корисник услуга
893,02082003871162,Биљана,Ђорђевић,женски,53,Крушевац,12.4.1983.,Бранка Радичевића 182,061/3103923,биљана.ђорђевић35@eunet.rs,90921,02.08.20038-71162,096204216,,55575,неактиван,
894,05091992757447,Марко,Бошковић,женски,60,Пожаревац,12.9.2002.,Неманињина 122,069/8463459,марко.бошковић@yahoo.com,47579,05.09.19927-57447,,,23501,активан,
895,08051982749165,Бранислав,Миловановић,женски,47,Ваљево,11.9.1991.,Јована Цвијића 10,063/9447358,бранислав-миловановић@gmail.com,117876,08.05.19827-49165,,Пореска управа,95729,активан,
896,13011970826315,Петар,Николић,мушки,46,Суботица,18.11.1994.,Карађорђева 144,063/1331108,петар.николић21@gmail.com,69999,13.01.19708-26315,,,12841,активан,
897,28071994866232,Марија,Филиповић,мушки,46,Косјерић,14.1.1970.,Милана Топлице 179,066/8442033,марија-филиповић@yahoo.com,154245,28.07.19948-66232,,,53217,активан,
898,19052002785811,Марија,Павловић,мушки,42,Шабац,15.2.1972.,Булевар ослобођења 35,065/3303162,марија.павловић79@outlook.com,48572,19.05.20027-85811,,Влада Републике Србије,96349,неактиван,Редован корисник услуга
899,21011957858426,Мирослав,Драгић,женски,49,Вршац,2.6.1985.,Милана Топлице 79,060/1444051,мирослав.драгић@ptt.rs,132406,21.01.19578-58426,,,23309,активан,
900,10011989701714,Миланка,Илић,мушки,54,Лозница,6.9.1980.,Цара Душана 66,069/9952321,миланка-илић@gmail.com,114759,10.01.19897-01714,,Народна банка Србије,57719,активан,
901,27051968739927,Мирољуб,Тодоровић,женски,40,Нови Сад,23.6.1998.,Принца Евгенија 186,063/3254351,мирољуб_тодоровић@eunet.rs,81032,27.05.19687-39927,,,90016,активан,
902,26081951728902,Гордана,Станковић,женски,37,Нови Пазар,7.8.1973.,Вука Караџића 10,062/2181274,гордана-станковић11@outlook.com,89207,26.08.19517-28902,,,35595,активан,
903,18091980740827,Миланка,Костић,женски,29,Ариље,20.3.1978.,Цара Душана 125,065/5776081,миланка-костић@eunet.rs,225715,18.09.19807-40827,995513187,,13172,активан,Редован корисник услуга
904,05061960892639,Ана,Павловић,мушки,35,Пожаревац,4.9.1998.,Николе Тесле 195,064/7987740,ана-павловић28@eunet.rs,154062,05.06.19608-92639,376882243,,54855,активан,
905,07101968798501,Снежана,Петровић,женски,21,Пирот,28.8.1995.,Карађорђева 148,069/4491324,снежана.петровић86@eunet.rs,75739,07.10.19687-98501,,,55218,активан,
906,17061992731877,Тијана,Гавриловић,женски,52,Чачак,9.8.1975.,Реск reimска 88,066/4418003,тијана_гавриловић48@outlook.com,34946,17.06.19927-31877,,,69836,неактиван,Редован корисник услуга
907,07011955892479,Жељко,Ракић,мушки,66,Чачак,24.8.2001.,Светог Саве 26,062/3660630,жељко_ракић@outlook.com,94090,07.01.19558-92479,,,83303,активан,
908,23021955746141,Никола,Филиповић,мушки,56,Краљево,12.3.2005.,Неманињина 162,064/9991927,никола-филиповић48@gmail.com,73756,23.02.19557-46141,,,81610,активан,
909,23011977790799,Душан,Гавриловић,женски,36,Нови Пазар,18.2.1998.,Светог Саве 108,066/2488601,душан-гавриловић3@outlook.com,214586,23.01.19777-90799,,,72274,активан,
910,09021964880895,Тамара,Илић,женски,40,Зрењанин,24.1.1993.,Николе Тесле 192,065/5366016,тамара_илић59@outlook.com,204083,09.02.19648-80895,499517799,,45739,активан,
911,14122004896421,Милена,Драгић,женски,38,Врање,3.11.1988.,Вука Караџића 158,066/5938204,милена_драгић97@eunet.rs,34076,14.12.20048-96421,,,98131,активан,
912,23051966863794,Мирјана,Савић,мушки,36,Крушевац,14.3.1974.,Вука Караџића 46,064/8881913,мирјана_савић@yahoo.com,83173,23.05.19668-63794,,,82735,активан,Редован корисник услуга
913,14031988729261,Жељко,Лазић,женски,43,Лозница,25.12.2008.,Карађорђева 51,063/9206509,жељко-лазић@eunet.rs,79456,14.03.19887-29261,,,74829,неактиван,
914,20091960872237,Миланка,Петровић,мушки,45,Врање,21.3.1995.,Гаврила Принципа 171,065/8946395,миланка.петровић@yahoo.com,69556,20.09.19608-72237,8357817010,,47242,активан,
915,21071950766114,Петар,Симић,мушки,58,Ниш,2.3.1992.,Гаврила Принципа 180,062/5895470,петар.симић14@gmail.com,55619,21.07.19507-66114,,Народна скупштина Републике Србије,70151,активан,
916,06041967859698,Жељко,Гавриловић,женски,44,Крагујевац,7.11.1985.,Булевар револуције 95,064/7745674,жељко-гавриловић@outlook.com,129811,06.04.19678-59698,888288302,,77275,активан,
917,25101967888250,Александар,Милошевић,мушки,25,Ариље,4.6.1995.,Реск reimска 63,060/9512009,александар.милошевић@eunet.rs,147485,25.10.19678-88250,1952093010,,43625,неактиван,Редован корисник услуга
918,04031961829656,Тамара,Јовановић,женски,37,Косјерић,22.4.1974.,Бранка Радичевића 131,066/0648961,тамара.јовановић77@ptt.rs,187936,04.03.19618-29656,661086812,Министарство просвете,73845,активан,Редован корисник услуга
919,12051968717561,Борислав,Вуковић,мушки,30,Крушевац,26.11.1974.,Николе Тесле 92,064/2734375,борислав_вуковић63@eunet.rs,194707,12.05.19687-17561,066128786,,26252,активан,
920,08091959774086,Жељко,Милошевић,мушки,61,Бајина Башта,16.10.2005.,Светог Саве 161,065/8726230,жељко.милошевић19@gmail.com,63181,08.09.19597-74086,,,94605,активан,
921,15061958715011,Никола,Михајловић,мушки,40,Пожаревац,27.12.1972.,Бранка Радичевића 149,065/0159798,никола_михајловић@yahoo.com,186749,15.06.19587-15011,,,40719,активан,Редован корисник услуга
922,01021958756440,Петар,Васиљевић,мушки,54,Косјерић,16.11.1979.,Кнеза Михаила 184,061/0281895,петар.васиљевић16@eunet.rs,229685,01.02.19587-56440,090953481,,43975,неактиван,
923,14081957857129,Младен,Гавриловић,мушки,69,Крагујевац,2.5.1971.,Кнеза Михаила 157,064/2266462,младен_гавриловић25@gmail.com,162356,14.08.19578-57129,,,35273,неактиван,
924,20031980844438,Никола,Стаменковић,женски,52,Зрењанин,15.9.2003.,Краља Александра 40,062/0881780,никола_стаменковић@eunet.rs,175292,20.03.19808-44438,114035234,Министарство здравља,82988,активан,
925,24061966710824,Марко,Јовановић,женски,28,Ариље,17.8.2001.,Кнеза Михаила 111,069/1601295,марко.јовановић@gmail.com,141589,24.06.19667-10824,,Министарство унутрашњих послова,57982,активан,
926,19011960804518,Јасмина,Ракић,мушки,44,Шабац,15.9.1979.,Неманињина 118,064/0943885,јасмина.ракић90@ptt.rs,90318,19.01.19608-04518,2107869710,Министарство здравља,77111,активан,Редован корисник услуга
927,20101952763148,Зоран,Илић,женски,67,Краљево,20.4.1981.,Вука Караџића 25,063/9611438,зоран.илић68@eunet.rs,228983,20.10.19527-63148,,,62086,активан,
928,06062003857169,Бранислав,Милошевић,женски,49,Краљево,14.3.1989.,Николе Тесле 169,062/9649171,бранислав_милошевић6@yahoo.com,56337,06.06.20038-57169,666451259,,62812,активан,
929,09111961711072,Срђан,Стаменковић,мушки,49,Лесковац,22.1.2008.,Николе Тесле 105,061/2325636,срђан_стаменковић@ptt.rs,185599,09.11.19617-11072,,,73113,активан,
930,27111974865074,Биљана,Илић,мушки,47,Зајечар,3.1.2004.,Вука Караџића 138,069/5543977,биљана_илић12@gmail.com,227775,27.11.19748-65074,,,73868,активан,Редован корисник услуга
931,20081999707022,Срђан,Савић,женски,39,Ариље,21.12.1976.,Стевана Сремца 86,064/5628930,срђан-савић@gmail.com,196846,20.08.19997-07022,,,34242,активан,
932,04111990738206,Борислав,Матић,мушки,45,Смедерево,13.11.2002.,Цара Душана 31,066/5698520,борислав-матић16@gmail.com,44866,04.11.19907-38206,,Народна скупштина Републике Србије,24802,неактиван,Редован корисник услуга
933,14051969804423,Петар,Михајловић,женски,36,Ваљево,19.3.1989.,Краља Александра 153,064/0897411,петар-михајловић55@gmail.com,32756,14.05.19698-04423,,,56036,активан,
934,26052003741066,Мирољуб,Васић,женски,64,Врање,12.2.1989.,Неманињина 133,062/3014291,мирољуб_васић@eunet.rs,82488,26.05.20037-41066,,,60291,активан,
935,24021986867530,Зоран,Томић,мушки,43,Врање,15.2.1998.,Цара Душана 45,062/3279561,зоран.томић58@yahoo.com,35550,24.02.19868-67530,,,28454,активан,
936,04111990794864,Ђорђе,Филиповић,женски,32,Врање,25.8.1975.,Таковска 178,066/5319197,ђорђе-филиповић@ptt.rs,130326,04.11.19907-94864,,,15403,активан,Редован корисник услуга
937,10061979802078,Драган,Николић,мушки,55,Нови Пазар,28.6.2005.,Бранка Радичевића 122,060/9329592,драган-николић@gmail.com,133155,10.06.19798-02078,364681888,,91669,активан,
938,09021982863361,Петар,Филиповић,мушки,48,Суботица,23.4.1974.,Стевана Сремца 43,063/8300794,петар_филиповић78@gmail.com,80387,09.02.19828-63361,,,61646,активан,Редован корисник услуга
